Name	Set	ImageFile	Color	Cost	ConvertedCost	Type	Power	Toughness	Rarity	Text
Garruk's Horde	2012	Garruks_Horde	G	5GG	7	Creature - Beast	7	7	R	Trample  Play with the top card of your library revealed. You may cast the top card of your library if it's a creature card. (Do this only any time you could cast that creature card. You still pay the spell's costs.)
Giant Spider	2012	Giant_Spider	G	3G	4	Creature - Spider	2	4	C	Reach (This creature can block creatures with flying.)
Gladecover Scout	2012	Gladecover_Scout	G	G	1	Creature - Elf Scout	1	1	C	Hexproof (This creature can't be the target of spells or abilities your opponents control.)
Greater Basilisk	2012	Greater_Basilisk	G	3GG	5	Creature - Basilisk	3	5	C	Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Hunter's Insight	2012	Hunters_Insight	G	2G	3	Instant			U	Choose target creature you control. Whenever that creature deals combat damage to a player or planeswalker this turn, draw that many cards.
Jade Mage	2012	Jade_Mage	G	1G	2	Creature - Human Shaman	2	1	U	{2}{G}: Put a 1/1 green Saproling creature token onto the battlefield.
Llanowar Elves	2012	Llanowar_Elves	G	G	1	Creature - Elf Druid	1	1	C	{T}: Add {G} to your mana pool.
Lure	2012	Lure	G	1GG	3	Enchantment - Aura			U	Enchant creature All creatures able to block enchanted creature do so.
Lurking Crocodile	2012	Lurking_Crocodile	G	2G	3	Creature - Crocodile	2	2	C	Bloodthirst 1 (If an opponent was dealt damage this turn, this creature enters the battlefield with a +1/+1 counter on it.) Islandwalk (This creature is unblockable as long as defending player controls an Island.)
Naturalize	2012	Naturalize	G	1G	2	Instant			C	Destroy target artifact or enchantment.
Overrun	2012	Overrun	G	2GGG	5	Sorcery			U	Creatures you control get +3/+3 and gain trample until end of turn. (If a creature you control would assign enough damage to its blockers to destroy them, you may have it assign the rest of its damage to defending player or planeswalker.)
Plummet	2012	Plummet	G	1G	2	Instant			C	Destroy target creature with flying.
Primeval Titan	2012	Primeval_Titan	G	4GG	6	Creature - Giant	6	6	M	Trample Whenever Primeval Titan enters the battlefield or attacks, you may search your library for up to two land cards, put them onto the battlefield tapped, then shuffle your library.
Primordial Hydra	2012	Primordial_Hydra	G	XGG	2	Creature - Hydra	0	0	M	Primordial Hydra enters the battlefield with X +1/+1 counters on it. At the beginning of your upkeep, double the number of +1/+1 counters on Primordial Hydra. Primordial Hydra has trample as long as it has ten or more +1/+1 counters on it.
Rampant Growth	2012	Rampant_Growth	G	1G	2	Sorcery			C	Search your library for a basic land card and put that card onto the battlefield tapped. Then shuffle your library.
Reclaim	2012	Reclaim	G	G	1	Instant			C	Put target card from your graveyard on top of your library.
Rites of Flourishing	2012	Rites_of_Flourishing	G	2G	3	Enchantment			R	At the beginning of each player's draw step, that player draws an additional card. Each player may play an additional land on each of his or her turns.
Runeclaw Bear	2012	Runeclaw_Bear	G	1G	2	Creature - Bear	2	2	C	
Sacred Wolf	2012	Sacred_Wolf	G	2G	3	Creature - Wolf	3	1	C	Hexproof (This creature can't be the target of spells or abilities your opponents control.)
Skinshifter	2012	Skinshifter	G	1G	2	Creature - Human Shaman	1	1	R	{G}: Choose one - Until end of turn, Skinshifter becomes a 4/4 Rhino and gains trample; or until end of turn, Skinshifter becomes a 2/2 Bird and gains flying; or until end of turn, Skinshifter becomes a 0/8 Plant. Activate this ability only once each turn.
Stampeding Rhino	2012	Stampeding_Rhino	G	4G	5	Creature - Rhino	4	4	C	Trample (If this creature would assign enough damage to its blockers to destroy them, you may have it assign the rest of its damage to defending player or planeswalker.)
Stingerfling Spider	2012	Stingerfling_Spider	G	4G	5	Creature - Spider	2	5	U	Reach (This creature can block creatures with flying.) When Stingerfling Spider enters the battlefield, you may destroy target creature with flying.
Titanic Growth	2012	Titanic_Growth	G	1G	2	Instant			C	Target creature gets +4/+4 until end of turn.
Trollhide	2012	Trollhide	G	2G	3	Enchantment - Aura			C	Enchant creature Enchanted creature gets +2/+2 and has "{1}{G}: Regenerate this creature." (The next time the creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)
Vastwood Gorger	2012	Vastwood_Gorger	G	5G	6	Creature - Wurm	5	6	C	
Adaptive Automaton	2012	Adaptive_Automaton	A	3	3	Artifact Creature - Construct	2	2	R	As Adaptive Automaton enters the battlefield, choose a creature type. Adaptive Automaton is the chosen type in addition to its other types. Other creatures you control of the chosen type get +1/+1.
Angel's Feather	2012	Angels_Feather	A	2	2	Artifact			U	Whenever a player casts a white spell, you may gain 1 life.
Crown of Empires	2012	Crown_of_Empires	A	2	2	Artifact			U	{3}, {T}: Tap target creature. Gain control of that creature instead if you control artifacts named Scepter of Empires and Throne of Empires.
Crumbling Colossus	2012	Crumbling_Colossus	A	5	5	Artifact Creature - Golem	7	4	U	Trample (If this creature would assign enough damage to its blockers to destroy them, you may have it assign the rest of its damage to defending player or planeswalker.) When Crumbling Colossus attacks, sacrifice it at end of combat.
Demon's Horn	2012	Demons_Horn	A	2	2	Artifact			U	Whenever a player casts a black spell, you may gain 1 life.
Dragon's Claw	2012	Dragons_Claw	A	2	2	Artifact			U	Whenever a player casts a red spell, you may gain 1 life.
Druidic Satchel	2012	Druidic_Satchel	A	3	3	Artifact			R	{2}, {T}: Reveal the top card of your library. If it's a creature card, put a 1/1 green Saproling creature token onto the battlefield. If it's a land card, put that card onto the battlefield under your control. If it's a noncreature, nonland card, you gain 2 life.
Elixir of Immortality	2012	Elixir_of_Immortality	A	1	1	Artifact			U	{2}, {T}: You gain 5 life. Shuffle Elixir of Immortality and your graveyard into their owner's library.
Greatsword	2012	Greatsword	A	3	3	Artifact - Equipment			U	Equipped creature gets +3/+0. Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)
Kite Shield	2012	Kite_Shield	A	0	0	Artifact - Equipment			U	Equipped creature gets +0/+3. Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)
Kraken's Eye	2012	Krakens_Eye	A	2	2	Artifact			U	Whenever a player casts a blue spell, you may gain 1 life.
Manalith	2012	Manalith	A	3	3	Artifact			C	{T}: Add one mana of any color to your mana pool.
Pentavus	2012	Pentavus	A	7	7	Artifact Creature - Construct	0	0	R	Pentavus enters the battlefield with five +1/+1 counters on it. {1}, Remove a +1/+1 counter from Pentavus: Put a 1/1 colorless Pentavite artifact creature token with flying onto the battlefield. {1}, Sacrifice a Pentavite: Put a +1/+1 counter on Pentavus.
Quicksilver Amulet	2012	Quicksilver_Amulet	A	4	4	Artifact			R	{4}, {T}: You may put a creature card from your hand onto the battlefield.
Rusted Sentinel	2012	Rusted_Sentinel	A	4	4	Artifact Creature - Golem	3	4	U	Rusted Sentinel enters the battlefield tapped.
Scepter of Empires	2012	Scepter_of_Empires	A	3	3	Artifact			U	{T}: Scepter of Empires deals 1 damage to target player. It deals 3 damage to that player instead if you control artifacts named Crown of Empires and Throne of Empires.
Solemn Simulacrum	2012	Solemn_Simulacrum	A	4	4	Artifact Creature - Golem	2	2	R	When Solemn Simulacrum enters the battlefield, you may search your library for a basic land card, put that card onto the battlefield tapped, then shuffle your library. When Solemn Simulacrum dies, you may draw a card.
Sundial of the Infinite	2012	Sundial_of_the_Infinite	A	2	2	Artifact			R	{1}, {T}: End the turn. Activate this ability only during your turn. (Exile all spells and abilities on the stack. Discard down to your maximum hand size. Damage wears off, and "this turn" and "until end of turn" effects end.)
Swiftfoot Boots	2012	Swiftfoot_Boots	A	2	2	Artifact - Equipment			U	Equipped creature has hexproof and haste. (It can't be the target of spells or abilities your opponents control, and it can attack and {T} as soon as it comes under your control.) Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)
Thran Golem	2012	Thran_Golem	A	5	5	Artifact Creature - Golem	3	3	U	As long as Thran Golem is enchanted, it gets +2/+2 and has flying, first strike, and trample.
Throne of Empires	2012	Throne_of_Empires	A	4	4	Artifact			R	{1}, {T}: Put a 1/1 white Soldier creature token onto the battlefield. Put five of those tokens onto the battlefield instead if you control artifacts named Crown of Empires and Scepter of Empires.
Worldslayer	2012	Worldslayer	A	5	5	Artifact - Equipment			R	Whenever equipped creature deals combat damage to a player, destroy all permanents other than Worldslayer. Equip {5} ({5}: Attach to target creature you control. Equip only as a sorcery.)
Wurm's Tooth	2012	Wurms_Tooth	A	2	2	Artifact			U	Whenever a player casts a green spell, you may gain 1 life.
Buried Ruin	2012	Buried_Ruin	L		0	Land			U	{T}: Add {1} to your mana pool. {2}, {T}, Sacrifice Buried Ruin: Return target artifact card from your graveyard to your hand.
Dragonskull Summit	2012	Dragonskull_Summit	L		0	Land			R	Dragonskull Summit enters the battlefield tapped unless you control a Swamp or a Mountain. {T}: Add {B} or {R} to your mana pool.
Drowned Catacomb	2012	Drowned_Catacomb	L		0	Land			R	Drowned Catacomb enters the battlefield tapped unless you control an Island or a Swamp. {T}: Add {U} or {B} to your mana pool.
Glacial Fortress	2012	Glacial_Fortress	L		0	Land			R	Glacial Fortress enters the battlefield tapped unless you control a Plains or an Island. {T}: Add {W} or {U} to your mana pool.
Rootbound Crag	2012	Rootbound_Crag	L		0	Land			R	Rootbound Crag enters the battlefield tapped unless you control a Mountain or a Forest. {T}: Add {R} or {G} to your mana pool.
Sunpetal Grove	2012	Sunpetal_Grove	L		0	Land			R	Sunpetal Grove enters the battlefield tapped unless you control a Forest or a Plains. {T}: Add {G} or {W} to your mana pool.
Plains	2012	Plains	L		0	Basic Land - Plains			L	W
Island	2012	Island	L		0	Basic Land - Island			L	U
Swamp	2012	Swamp	L		0	Basic Land - Swamp			L	B
Mountain	2012	Mountain	L		0	Basic Land - Mountain			L	R
Forest	2012	Forest	L		0	Basic Land - Forest			L	G
