Name	Set	ImageFile	Color	Cost	ConvertedCost	Type	Power	Toughness	Rarity	Text
Deep-Sea Serpent	portal	52	U	4UU	6	Creature - Serpent	5	5	U	Deep-Sea Serpent can't attack unless defending player controls an Island.
Deja Vu	portal	53	U	2U	3	Sorcery			C	Return target sorcery card from your graveyard to your hand.
Djinn of the Lamp	portal	54	U	5UU	7	Creature - Djinn	5	6	R	Flying
Exhaustion	portal	55	U	2U	3	Sorcery			R	Creatures and lands target opponent controls don't untap during his or her next untap step.
Flux	portal	56	U	2U	3	Sorcery			U	Each player discards any number of cards, then draws that many cards. Draw a card.
Giant Octopus	portal	57	U	3U	4	Creature - Octopus	3	3	C	
Horned Turtle	portal	58	U	2U	3	Creature - Turtle	1	4	C	
Ingenious Thief	portal	59	U	1U	2	Creature - Human Rogue	1	1	U	Flying When Ingenious Thief enters the battlefield, look at target player's hand.
Man-o'-War	portal	60	U	2U	3	Creature - Jellyfish	2	2	U	When Man-o'-War enters the battlefield, return target creature to its owner's hand.
Merfolk of the Pearl Trident	portal	61	U	U	1	Creature - Merfolk	1	1	C	
Mystic Denial	portal	62	U	1UU	3	Instant			U	Counter target creature or sorcery spell.
Omen	portal	63	U	1U	2	Sorcery			C	Look at the top three cards of your library, then put them back in any order. You may shuffle your library. Draw a card.
Owl Familiar	portal	64	U	1U	2	Creature - Bird	1	1	C	Flying When Owl Familiar enters the battlefield, draw a card, then discard a card.
Personal Tutor	portal	65	U	U	1	Sorcery			U	Search your library for a sorcery card and reveal that card. Shuffle your library, then put the card on top of it.
Phantom Warrior	portal	66	U	1UU	3	Creature - Illusion Warrior	2	2	R	Phantom Warrior is unblockable.
Prosperity	portal	67	U	XU	1	Sorcery			R	Each player draws X cards.
Snapping Drake	portal	68	U	3U	4	Creature - Drake	3	2	C	Flying
Sorcerous Sight	portal	69	U	U	1	Sorcery			C	Look at target opponent's hand. Draw a card.
Storm Crow	portal	70	U	1U	2	Creature - Bird	1	2	C	Flying (This creature can't be blocked except by creatures with flying or reach.)
Symbol of Unsummoning	portal	71	U	2U	3	Sorcery			C	Return target creature to its owner's hand. Draw a card.
Taunt	portal	72	U	U	1	Sorcery			R	During target player's next turn, each creature he or she controls attacks you if able.
Theft of Dreams	portal	73	U	2U	3	Sorcery			U	Draw a card for each tapped creature target opponent controls.
Thing from the Deep	portal	74	U	6UUU	9	Creature - Leviathan	9	9	R	Whenever Thing from the Deep attacks, sacrifice it unless you sacrifice an Island.
Tidal Surge	portal	75	U	1U	2	Sorcery			C	Tap up to three target creatures without flying.
Time Ebb	portal	76	U	2U	3	Sorcery			C	Put target creature on top of its owner's library.
Touch of Brilliance	portal	77	U	3U	4	Sorcery			C	Draw two cards.
Wind Drake	portal	78	U	2U	3	Creature - Drake	2	2	C	Flying
Withering Gaze	portal	79	U	2U	3	Sorcery			U	Target opponent reveals his or her hand. You draw a card for each Forest and green card in it.
Alluring Scent	portal	80	G	1GG	3	Sorcery			R	All creatures able to block target creature this turn do so.
Anaconda	portal	82	G	3G	4	Creature - Snake	3	3	U	Swampwalk (This creature is unblockable as long as defending player controls a Swamp.)
Bee Sting	portal	83	G	3G	4	Sorcery			U	Bee Sting deals 2 damage to target creature or player.
Bull Hippo	portal	84	G	3G	4	Creature - Hippo	3	3	U	Islandwalk
Charging Rhino	portal	85	G	3GG	5	Creature - Rhino	4	4	R	Charging Rhino can't be blocked by more than one creature.
Deep Wood	portal	86	G	1G	2	Instant			U	Cast Deep Wood only during the declare attackers step and only if you've been attacked this step. Prevent all damage that would be dealt to you this turn by attacking creatures.
Elite Cat Warrior	portal	88	G	2G	3	Creature - Cat Warrior	2	3	C	Forestwalk
Elven Cache	portal	89	G	2GG	4	Sorcery			C	Return target card from your graveyard to your hand.
Elvish Ranger	portal	90	G	2G	3	Creature - Elf	4	1	C	
Fruition	portal	91	G	G	1	Sorcery			C	You gain 1 life for each Forest on the battlefield.
Giant Spider	portal	92	G	3G	4	Creature - Spider	2	4	C	Reach (This creature can block creatures with flying.)
Gorilla Warrior	portal	93	G	2G	3	Creature - Ape Warrior	3	2	C	
Grizzly Bears	portal	94	G	1G	2	Creature - Bear	2	2	C	
Hurricane	portal	95	G	XG	1	Sorcery			R	Hurricane deals X damage to each creature with flying and each player.
Jungle Lion	portal	96	G	G	1	Creature - Cat	2	1	C	Jungle Lion can't block.
Mobilize	portal	97	G	G	1	Sorcery			C	Untap all creatures you control.
Monstrous Growth	portal	99	G	1G	2	Sorcery			C	Target creature gets +4/+4 until end of turn.
Moon Sprite	portal	100	G	1G	2	Creature - Faerie	1	1	U	Flying
Natural Order	portal	101	G	2GG	4	Sorcery			R	As an additional cost to cast Natural Order, sacrifice a green creature. Search your library for a green creature card and put it onto the battlefield. Then shuffle your library.
Natural Spring	portal	102	G	3GG	5	Sorcery			U	Target player gains 8 life.
Nature's Cloak	portal	103	G	2G	3	Sorcery			R	Green creatures you control gain forestwalk until end of turn.
Nature's Lore	portal	104	G	1G	2	Sorcery			C	Search your library for a Forest card and put that card onto the battlefield. Then shuffle your library.
Needle Storm	portal	105	G	2G	3	Sorcery			U	Needle Storm deals 4 damage to each creature with flying.
Panther Warriors	portal	106	G	4G	5	Creature - Cat Warrior	6	3	C	
Plant Elemental	portal	107	G	1G	2	Creature - Plant Elemental	3	4	U	When Plant Elemental enters the battlefield, sacrifice it unless you sacrifice a Forest.
Primeval Force	portal	108	G	2GGG	5	Creature - Elemental	8	8	R	When Primeval Force enters the battlefield, sacrifice it unless you sacrifice three Forests.
Redwood Treefolk	portal	109	G	4G	5	Creature - Treefolk	3	6	C	
Rowan Treefolk	portal	110	G	3G	4	Creature - Treefolk	3	4	C	
Spined Wurm	portal	111	G	4G	5	Creature - Wurm	5	4	C	
Stalking Tiger	portal	112	G	3G	4	Creature - Cat	3	3	C	Stalking Tiger can't be blocked by more than one creature.
Summer Bloom	portal	113	G	1G	2	Sorcery			R	You may play up to three additional lands this turn.
Sylvan Tutor	portal	114	G	G	1	Sorcery			R	Search your library for a creature card and reveal that card. Shuffle your library, then put the card on top of it.
Thundering Wurm	portal	115	G	2G	3	Creature - Wurm	4	4	R	When Thundering Wurm enters the battlefield, sacrifice it unless you discard a land card.
Treetop Defense	portal	116	G	1G	2	Instant			R	Cast Treetop Defense only during the declare attackers step and only if you've been attacked this step. Creatures you control gain reach until end of turn. (They can block creatures with flying.)
Untamed Wilds	portal	117	G	2G	3	Sorcery			U	Search your library for a basic land card and put that card onto the battlefield. Then shuffle your library.
Whiptail Wurm	portal	118	G	6G	7	Creature - Wurm	8	5	U	
Willow Dryad	portal	119	G	G	1	Creature - Dryad	1	1	C	Forestwalk
Winter's Grasp	portal	120	G	1GG	3	Sorcery			U	Destroy target land.
Wood Elves	portal	121	G	2G	3	Creature - Elf Scout	1	1	R	When Wood Elves enters the battlefield, search your library for a Forest card and put that card onto the battlefield. Then shuffle your library.
Blaze	portal	123	R	XR	1	Sorcery			U	Blaze deals X damage to target creature or player.
Boiling Seas	portal	124	R	3R	4	Sorcery			U	Destroy all Islands.
Burning Cloak	portal	125	R	R	1	Sorcery			C	Target creature gets +2/+0 until end of turn. Burning Cloak deals 2 damage to that creature.
Craven Giant	portal	126	R	2R	3	Creature - Giant	4	1	C	Craven Giant can't block.
Desert Drake	portal	127	R	3R	4	Creature - Drake	2	2	U	Flying
Devastation	portal	128	R	5RR	7	Sorcery			R	Destroy all creatures and lands.
Earthquake	portal	129	R	XR	1	Sorcery			R	Earthquake deals X damage to each creature without flying and each player.
Fire Dragon	portal	130	R	6RRR	9	Creature - Dragon	6	6	R	Flying When Fire Dragon enters the battlefield, it deals damage equal to the number of Mountains you control to target creature.
Fire Imp	portal	131	R	2R	3	Creature - Imp	2	1	U	When Fire Imp enters the battlefield, it deals 2 damage to target creature.
Fire Snake	portal	132	R	4R	5	Creature - Snake	3	1	C	When Fire Snake is put into a graveyard from the battlefield, destroy target land.
Fire Tempest	portal	133	R	5RR	7	Sorcery			R	Fire Tempest deals 6 damage to each creature and each player.
Flashfires	portal	134	R	3R	4	Sorcery			U	Destroy all Plains.
Forked Lightning	portal	135	R	3R	4	Sorcery			R	Forked Lightning deals 4 damage divided as you choose among one, two, or three target creatures.
Goblin Bully	portal	136	R	1R	2	Creature - Goblin	2	1	C	
Highland Giant	portal	137	R	2RR	4	Creature - Giant	3	4	C	
Hill Giant	portal	138	R	3R	4	Creature - Giant	3	3	C	
Hulking Cyclops	portal	139	R	3RR	5	Creature - Cyclops	5	5	U	Hulking Cyclops can't block.
Hulking Goblin	portal	140	R	1R	2	Creature - Goblin	2	2	C	Hulking Goblin can't block.
Last Chance	portal	141	R	RR	2	Sorcery			R	Take an extra turn after this one. At the beginning of that turn's end step, you lose the game.
Lava Axe	portal	142	R	4R	5	Sorcery			C	Lava Axe deals 5 damage to target player.
Lava Flow	portal	143	R	3RR	5	Sorcery			U	Destroy target creature or land.
Lizard Warrior	portal	144	R	3R	4	Creature - Lizard Warrior	4	2	C	
Minotaur Warrior	portal	145	R	2R	3	Creature - Minotaur Warrior	2	3	C	
Mountain Goat	portal	146	R	R	1	Creature - Goat	1	1	U	Mountainwalk
Pillaging Horde	portal	147	R	2RR	4	Creature - Human Barbarian	5	5	R	When Pillaging Horde enters the battlefield, sacrifice it unless you discard a card at random.
Pyroclasm	portal	148	R	1R	2	Sorcery			R	Pyroclasm deals 2 damage to each creature.
Raging Cougar	portal	149	R	2R	3	Creature - Cat	2	2	C	Haste
Raging Goblin	portal	151	R	R	1	Creature - Goblin Berserker	1	1	C	Haste (This creature can attack and {T} as soon as it comes under your control.)
Raging Minotaur	portal	152	R	2RR	4	Creature - Minotaur Berserker	3	3	C	Haste
Rain of Salt	portal	153	R	4RR	6	Sorcery			U	Destroy two target lands.
Scorching Spear	portal	154	R	R	1	Sorcery			C	Scorching Spear deals 1 damage to target creature or player.
Scorching Winds	portal	155	R	R	1	Instant			U	Cast Scorching Winds only during the declare attackers step and only if you've been attacked this step. Scorching Winds deals 1 damage to each attacking creature.
Spitting Earth	portal	156	R	1R	2	Sorcery			C	Spitting Earth deals damage equal to the number of Mountains you control to target creature.
Stone Rain	portal	157	R	2R	3	Sorcery			C	Destroy target land.
Thundermare	portal	158	R	5R	6	Creature - Elemental Horse	5	5	R	Haste (This creature can attack the turn it comes under your control.) When Thundermare enters the battlefield, tap all other creatures.
Volcanic Dragon	portal	159	R	4RR	6	Creature - Dragon	4	4	R	Flying, haste
Volcanic Hammer	portal	160	R	1R	2	Sorcery			C	Volcanic Hammer deals 3 damage to target creature or player.
Wall of Granite	portal	161	R	2R	3	Creature - Wall	0	7	U	Defender (This creature can't attack.)
Winds of Change	portal	162	R	R	1	Sorcery			R	Each player shuffles the cards from his or her hand into his or her library, then draws that many cards.
Alabaster Dragon	portal	163	W	4WW	6	Creature - Dragon	4	4	R	Flying When Alabaster Dragon is put into a graveyard from the battlefield, shuffle Alabaster Dragon into its owner's library.
Angelic Blessing	portal	164	W	2W	3	Sorcery			C	Target creature gets +3/+3 and gains flying until end of turn. (It can't be blocked except by creatures with flying or reach.)
Archangel	portal	165	W	5WW	7	Creature - Angel	5	5	R	Flying, vigilance
Ardent Militia	portal	166	W	4W	5	Creature - Human Soldier	2	5	U	Vigilance
Armageddon	portal	167	W	3W	4	Sorcery			R	Destroy all lands.
Armored Pegasus	portal	168	W	1W	2	Creature - Pegasus	1	2	C	Flying
Blessed Reversal	portal	169	W	1W	2	Instant			R	You gain 3 life for each creature attacking you.
Blinding Light	portal	170	W	2W	3	Sorcery			R	Tap all nonwhite creatures.
Border Guard	portal	171	W	2W	3	Creature - Human Soldier	1	4	C	
Breath of Life	portal	172	W	3W	4	Sorcery			C	Return target creature card from your graveyard to the battlefield.
Charging Paladin	portal	173	W	2W	3	Creature - Human Knight	2	2	U	Whenever Charging Paladin attacks, it gets +0/+3 until end of turn.
Defiant Stand	portal	174	W	1W	2	Instant			U	Cast Defiant Stand only during the declare attackers step and only if you've been attacked this step. Target creature gets +1/+3 until end of turn. If that creature is tapped, untap it.
Devoted Hero	portal	175	W	W	1	Creature - Elf Soldier	1	2	C	
False Peace	portal	176	W	W	1	Sorcery			C	Target player skips all combat phases of his or her next turn.
Fleet-Footed Monk	portal	177	W	1W	2	Creature - Human Monk	1	1	C	Fleet-Footed Monk can't be blocked by creatures with power 2 or greater.
Foot Soldiers	portal	178	W	3W	4	Creature - Human Soldier	2	4	C	
Gift of Estates	portal	179	W	1W	2	Sorcery			R	If an opponent controls more lands than you, search your library for up to three Plains cards, reveal them, and put them into your hand. Then shuffle your library.
Harsh Justice	portal	180	W	2W	3	Instant			R	Cast Harsh Justice only during the declare attackers step and only if you've been attacked this step. This turn, whenever an attacking creature deals combat damage to you, it deals that much damage to its controller.
Keen-Eyed Archers	portal	181	W	2W	3	Creature - Elf Archer	2	2	C	Reach (This creature can block creatures with flying.)
Knight Errant	portal	182	W	1W	2	Creature - Human Knight	2	2	C	
Path of Peace	portal	183	W	3W	4	Sorcery			C	Destroy target creature. Its owner gains 4 life.
Regal Unicorn	portal	184	W	2W	3	Creature - Unicorn	2	3	C	
Renewing Dawn	portal	185	W	1W	2	Sorcery			U	You gain 2 life for each Mountain target opponent controls.
Sacred Knight	portal	186	W	3W	4	Creature - Human Knight	3	2	C	Sacred Knight can't be blocked by black and/or red creatures.
Sacred Nectar	portal	187	W	1W	2	Sorcery			C	You gain 4 life.
Seasoned Marshal	portal	188	W	2WW	4	Creature - Human Soldier	2	2	U	Whenever Seasoned Marshal attacks, you may tap target creature.
Spiritual Guardian	portal	189	W	3WW	5	Creature - Spirit	3	4	R	When Spiritual Guardian enters the battlefield, you gain 4 life.
Spotted Griffin	portal	190	W	3W	4	Creature - Griffin	2	3	C	Flying
Starlight	portal	191	W	1W	2	Sorcery			U	You gain 3 life for each black creature target opponent controls.
Starlit Angel	portal	192	W	3WW	5	Creature - Angel	3	4	U	Flying
Steadfastness	portal	193	W	1W	2	Sorcery			C	Creatures you control get +0/+3 until end of turn.
Stern Marshal	portal	194	W	2W	3	Creature - Human Soldier	2	2	R	{T}: Target creature gets +2/+2 until end of turn. Activate this ability only during your turn, before attackers are declared.
Temporary Truce	portal	195	W	1W	2	Sorcery			R	Each player may draw up to two cards. For each card less than two a player draws this way, that player gains 2 life.
Valorous Charge	portal	196	W	1WW	3	Sorcery			U	White creatures get +2/+0 until end of turn.
Venerable Monk	portal	197	W	2W	3	Creature - Human Monk Cleric	2	2	U	When Venerable Monk enters the battlefield, you gain 2 life.
Vengeance	portal	198	W	3W	4	Sorcery			U	Destroy target tapped creature.
Wall of Swords	portal	199	W	3W	4	Creature - Wall	3	5	U	Defender, flying (This creature can't attack, and it can block creatures with flying.)
Warrior's Charge	portal	201	W	2W	3	Sorcery			C	Creatures you control get +1/+1 until end of turn.
Wrath of God	portal	202	W	2WW	4	Sorcery			R	Destroy all creatures. They can't be regenerated.
Forest	portal	203	L		0	Basic Land - Forest			L	G
Island	portal	207	L		0	Basic Land - Island			L	U
Mountain	portal	211	L		0	Basic Land - Mountain			L	R
Plains	portal	218	L		0	Basic Land - Plains			L	W
Swamp	portal	219	L		0	Basic Land - Swamp			L	B
Abyssal Nightstalker	portal2	1	B	3B	4	Creature - Nightstalker	2	2	U	Whenever Abyssal Nightstalker attacks and isn't blocked, defending player discards a card.
Ancient Craving	portal2	2	B	3B	4	Sorcery			R	You draw three cards and you lose 3 life.
Bloodcurdling Scream	portal2	3	B	XB	1	Sorcery			U	Target creature gets +X/+0 until end of turn.
Brutal Nightstalker	portal2	4	B	3BB	5	Creature - Nightstalker	3	2	U	When Brutal Nightstalker enters the battlefield, you may have target opponent discard a card.
Chorus of Woe	portal2	5	B	B	1	Sorcery			C	Creatures you control get +1/+0 until end of turn.
Coercion	portal2	6	B	2B	3	Sorcery			U	Target opponent reveals his or her hand. You choose a card from it. That player discards that card.
Cruel Edict	portal2	7	B	1B	2	Sorcery			C	Target opponent sacrifices a creature.
Dakmor Bat	portal2	8	B	1B	2	Creature - Bat	1	1	C	Flying
Dakmor Plague	portal2	9	B	3BB	5	Sorcery			U	Dakmor Plague deals 3 damage to each creature and each player.
Dakmor Scorpion	portal2	10	B	1B	2	Creature - Scorpion	2	1	C	
Dakmor Sorceress	portal2	11	B	5B	6	Creature - Human Wizard	*	4	R	Dakmor Sorceress's power is equal to the number of Swamps you control.
Dark Offering	portal2	12	B	4BB	6	Sorcery			U	Destroy target nonblack creature. You gain 3 life.
Foul Spirit	portal2	13	B	2B	3	Creature - Spirit	3	2	U	Flying When Foul Spirit enters the battlefield, sacrifice a land.
Hand of Death	portal2	14	B	2B	3	Sorcery			C	Destroy target nonblack creature.
Hidden Horror	portal2	15	B	1BB	3	Creature - Horror	4	4	R	When Hidden Horror enters the battlefield, sacrifice it unless you discard a creature card.
Kiss of Death	portal2	16	B	4BB	6	Sorcery			U	Kiss of Death deals 4 damage to target opponent. You gain 4 life.
Lurking Nightstalker	portal2	17	B	BB	2	Creature - Nightstalker	1	1	C	Whenever Lurking Nightstalker attacks, it gets +2/+0 until end of turn.
Mind Rot	portal2	18	B	2B	3	Sorcery			C	Target player discards two cards.
Moaning Spirit	portal2	19	B	2B	3	Creature - Spirit	2	1	C	Flying
Muck Rats	portal2	20	B	B	1	Creature - Rat	1	1	C	
Nightstalker Engine	portal2	21	B	4B	5	Creature - Nightstalker	*	3	R	Nightstalker Engine's power is equal to the number of creature cards in your graveyard.
Predatory Nightstalker	portal2	22	B	3BB	5	Creature - Nightstalker	3	2	U	When Predatory Nightstalker enters the battlefield, you may have target opponent sacrifice a creature.
Prowling Nightstalker	portal2	23	B	3B	4	Creature - Nightstalker	2	2	C	Prowling Nightstalker can't be blocked except by black creatures.
Raiding Nightstalker	portal2	24	B	2B	3	Creature - Nightstalker	2	2	C	Swampwalk
Rain of Daggers	portal2	25	B	4BB	6	Sorcery			R	Destroy all creatures target opponent controls. You lose 2 life for each creature destroyed this way.
Raise Dead	portal2	26	B	B	1	Sorcery			C	Return target creature card from your graveyard to your hand.
Ravenous Rats	portal2	27	B	1B	2	Creature - Rat	1	1	C	When Ravenous Rats enters the battlefield, target opponent discards a card.
Return of the Nightstalkers	portal2	28	B	5BB	7	Sorcery			R	Return all Nightstalker permanent cards from your graveyard to the battlefield. Then destroy all Swamps you control.
Swarm of Rats	portal2	29	B	1B	2	Creature - Rat	*	1	C	Swarm of Rats's power is equal to the number of Rats you control.
Vampiric Spirit	portal2	30	B	2BB	4	Creature - Spirit	4	3	R	Flying When Vampiric Spirit enters the battlefield, you lose 4 life.
Air Elemental	portal2	31	U	3UU	5	Creature - Elemental	4	4	U	Flying
Apprentice Sorcerer	portal2	32	U	2U	3	Creature - Human Wizard	1	1	U	{T}: Apprentice Sorcerer deals 1 damage to target creature or player. Activate this ability only during your turn, before attackers are declared.
Armored Galleon	portal2	33	U	4U	5	Creature - Human Pirate	5	4	U	Armored Galleon can't attack unless defending player controls an Island.
Coastal Wizard	portal2	34	U	2UU	4	Creature - Human Wizard	1	1	R	{T}: Return Coastal Wizard and another target creature to their owners' hands. Activate this ability only during your turn, before attackers are declared.
Deja Vu	portal2	35	U	2U	3	Sorcery			C	Return target sorcery card from your graveyard to your hand.
Denizen of the Deep	portal2	36	U	6UU	8	Creature - Serpent	11	11	R	When Denizen of the Deep enters the battlefield, return each other creature you control to its owner's hand.
Exhaustion	portal2	37	U	2U	3	Sorcery			R	Creatures and lands target opponent controls don't untap during his or her next untap step.
Extinguish	portal2	38	U	1U	2	Instant			C	Counter target sorcery spell.
Eye Spy	portal2	39	U	U	1	Sorcery			U	Look at the top card of target player's library. You may put that card into his or her graveyard.
False Summoning	portal2	40	U	1U	2	Instant			C	Counter target creature spell.
Mystic Denial	portal2	41	U	1UU	3	Instant			U	Counter target creature or sorcery spell.
Piracy	portal2	42	U	UU	2	Sorcery			R	Until end of turn, you may tap lands you don't control for mana. Spend this mana only to cast spells.
Remove	portal2	43	U	U	1	Instant			U	Cast Remove only during the declare attackers step and only if you've been attacked this step. Return target attacking creature to its owner's hand.
Screeching Drake	portal2	44	U	3U	4	Creature - Drake	2	2	C	Flying When Screeching Drake enters the battlefield, draw a card, then discard a card.
Sea Drake	portal2	45	U	2U	3	Creature - Drake	4	3	U	Flying When Sea Drake enters the battlefield, return two target lands you control to their owner's hand.
Sleight of Hand	portal2	46	U	U	1	Sorcery			C	Look at the top two cards of your library. Put one of them into your hand and the other on the bottom of your library.
Steam Frigate	portal2	47	U	2U	3	Creature - Human Pirate	3	3	C	Steam Frigate can't attack unless defending player controls an Island.
Talas Air Ship	portal2	48	U	3U	4	Creature - Human Pirate	3	2	C	Flying
Talas Explorer	portal2	49	U	1U	2	Creature - Human Pirate Scout	1	1	C	Flying When Talas Explorer enters the battlefield, look at target opponent's hand.
Talas Merchant	portal2	50	U	1U	2	Creature - Human Pirate	1	3	C	
Talas Researcher	portal2	51	U	4U	5	Creature - Human Pirate Wizard	1	1	R	{T}: Draw a card. Activate this ability only during your turn, before attackers are declared.
Talas Scout	portal2	52	U	1U	2	Creature - Human Pirate Scout	1	2	C	Flying
Talas Warrior	portal2	53	U	1UU	3	Creature - Human Pirate Warrior	2	2	R	Talas Warrior is unblockable.
Temporal Manipulation	portal2	54	U	3UU	5	Sorcery			R	Take an extra turn after this one.
Theft of Dreams	portal2	55	U	2U	3	Sorcery			U	Draw a card for each tapped creature target opponent controls.
Tidal Surge	portal2	56	U	1U	2	Sorcery			C	Tap up to three target creatures without flying.
Time Ebb	portal2	57	U	2U	3	Sorcery			C	Put target creature on top of its owner's library.
Touch of Brilliance	portal2	58	U	3U	4	Sorcery			C	Draw two cards.
Undo	portal2	59	U	1UU	3	Sorcery			U	Return two target creatures to their owners' hands.
Wind Sail	portal2	60	U	1U	2	Sorcery			C	One or two target creatures gain flying until end of turn.
Alluring Scent	portal2	61	G	1GG	3	Sorcery			R	All creatures able to block target creature this turn do so.
Barbtooth Wurm	portal2	62	G	5G	6	Creature - Wurm	6	4	C	
Bear Cub	portal2	63	G	1G	2	Creature - Bear	2	2	C	
Bee Sting	portal2	64	G	3G	4	Sorcery			U	Bee Sting deals 2 damage to target creature or player.
Deathcoil Wurm	portal2	65	G	6GG	8	Creature - Wurm	7	6	R	You may have Deathcoil Wurm assign its combat damage as though it weren't blocked.
Deep Wood	portal2	66	G	1G	2	Instant			U	Cast Deep Wood only during the declare attackers step and only if you've been attacked this step. Prevent all damage that would be dealt to you this turn by attacking creatures.
Golden Bear	portal2	67	G	3G	4	Creature - Bear	4	3	C	
Harmony of Nature	portal2	68	G	2G	3	Sorcery			U	Tap any number of untapped creatures you control. You gain 4 life for each creature tapped this way.
Hurricane	portal2	69	G	XG	1	Sorcery			R	Hurricane deals X damage to each creature with flying and each player.
Ironhoof Ox	portal2	70	G	3GG	5	Creature - Ox	4	4	U	Ironhoof Ox can't be blocked by more than one creature.
Lone Wolf	portal2	71	G	2G	3	Creature - Wolf	2	2	U	You may have Lone Wolf assign its combat damage as though it weren't blocked.
Lynx	portal2	72	G	1G	2	Creature - Cat	2	1	C	Forestwalk
Monstrous Growth	portal2	73	G	1G	2	Sorcery			C	Target creature gets +4/+4 until end of turn.
Natural Spring	portal2	74	G	3GG	5	Sorcery			C	Target player gains 8 life.
Nature's Lore	portal2	75	G	1G	2	Sorcery			C	Search your library for a Forest card and put that card onto the battlefield. Then shuffle your library.
Norwood Archers	portal2	76	G	3G	4	Creature - Elf Archer	3	3	C	Reach (This creature can block creatures with flying.)
Norwood Priestess	portal2	77	G	2GG	4	Creature - Elf Druid	1	1	R	{T}: You may put a green creature card from your hand onto the battlefield. Activate this ability only during your turn, before attackers are declared.
Norwood Ranger	portal2	78	G	G	1	Creature - Elf Scout	1	2	C	
Norwood Riders	portal2	79	G	3G	4	Creature - Elf	3	3	C	Norwood Riders can't be blocked by more than one creature.
Norwood Warrior	portal2	80	G	2G	3	Creature - Elf Warrior	2	2	C	Whenever Norwood Warrior becomes blocked, it gets +1/+1 until end of turn.
Plated Wurm	portal2	81	G	4G	5	Creature - Wurm	4	5	C	
Razorclaw Bear	portal2	82	G	2GG	4	Creature - Bear	3	3	R	Whenever Razorclaw Bear becomes blocked, it gets +2/+2 until end of turn.
Renewing Touch	portal2	83	G	G	1	Sorcery			U	Shuffle any number of target creature cards from your graveyard into your library.
River Bear	portal2	84	G	3G	4	Creature - Bear	3	3	U	Islandwalk (This creature is unblockable as long as defending player controls an Island.)
Salvage	portal2	85	G	G	1	Sorcery			C	Put target card from your graveyard on top of your library.
Sylvan Basilisk	portal2	86	G	3GG	5	Creature - Basilisk	2	4	R	Whenever Sylvan Basilisk becomes blocked by a creature, destroy that creature.
Sylvan Yeti	portal2	87	G	2GG	4	Creature - Yeti	*	4	R	Sylvan Yeti's power is equal to the number of cards in your hand.
Tree Monkey	portal2	88	G	G	1	Creature - Ape	1	1	C	Reach (This creature can block creatures with flying.)
Untamed Wilds	portal2	89	G	2G	3	Sorcery			U	Search your library for a basic land card and put that card onto the battlefield. Then shuffle your library.
Wild Ox	portal2	90	G	3G	4	Creature - Ox	3	3	U	Swampwalk
Blaze	portal2	91	R	XR	1	Sorcery			U	Blaze deals X damage to target creature or player.
Brimstone Dragon	portal2	92	R	6RR	8	Creature - Dragon	6	6	R	Flying, haste
Cunning Giant	portal2	93	R	5R	6	Creature - Giant	4	4	R	If Cunning Giant is unblocked, you may have it assign its combat damage to a creature defending player controls.
Earthquake	portal2	94	R	XR	1	Sorcery			R	Earthquake deals X damage to each creature without flying and each player.
Goblin Cavaliers	portal2	95	R	2R	3	Creature - Goblin	3	2	C	
Goblin Firestarter	portal2	96	R	R	1	Creature - Goblin	1	1	U	Sacrifice Goblin Firestarter: Goblin Firestarter deals 1 damage to target creature or player. Activate this ability only during your turn, before attackers are declared.
Goblin General	portal2	97	R	1RR	3	Creature - Goblin Warrior	1	1	R	Whenever Goblin General attacks, Goblin creatures you control get +1/+1 until end of turn.
Goblin Glider	portal2	98	R	1R	2	Creature - Goblin	1	1	C	Flying Goblin Glider can't block.
Goblin Lore	portal2	99	R	1R	2	Sorcery			U	Draw four cards, then discard three cards at random.
Goblin Matron	portal2	100	R	2R	3	Creature - Goblin	1	1	U	When Goblin Matron enters the battlefield, you may search your library for a Goblin card, reveal that card, and put it into your hand. If you do, shuffle your library.
Goblin Mountaineer	portal2	101	R	R	1	Creature - Goblin Scout	1	1	C	Mountainwalk
Goblin Piker	portal2	102	R	1R	2	Creature - Goblin Warrior	2	1	C	
Goblin Raider	portal2	103	R	1R	2	Creature - Goblin Warrior	2	2	C	Goblin Raider can't block.
Goblin War Cry	portal2	104	R	2R	3	Sorcery			U	Target opponent chooses a creature he or she controls. Other creatures he or she controls can't block this turn.
Goblin War Strike	portal2	105	R	R	1	Sorcery			C	Goblin War Strike deals damage equal to the number of Goblins you control to target player.
Jagged Lightning	portal2	106	R	3RR	5	Sorcery			U	Jagged Lightning deals 3 damage to target creature and 3 damage to another target creature.
Lava Axe	portal2	107	R	4R	5	Sorcery			C	Lava Axe deals 5 damage to target player.
Magma Giant	portal2	108	R	5RR	7	Creature - Giant	5	5	R	When Magma Giant enters the battlefield, it deals 2 damage to each creature and each player.
Obsidian Giant	portal2	109	R	4R	5	Creature - Giant	4	4	U	
Ogre Arsonist	portal2	110	R	4R	5	Creature - Ogre	3	3	U	When Ogre Arsonist enters the battlefield, destroy target land.
Ogre Berserker	portal2	111	R	4R	5	Creature - Ogre Berserker	4	2	C	Haste
Ogre Taskmaster	portal2	112	R	3R	4	Creature - Ogre	4	3	U	Ogre Taskmaster can't block.
Ogre Warrior	portal2	113	R	3R	4	Creature - Ogre Warrior	3	3	C	
